,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3338,6612,"[0, 20[",Non-Government,195985,High School,Never-married,Other,Not-in-family,*,Female,0,0,50,North America,<=50K
3339,6614,"[20, 40[",Non-Government,177675,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3340,6615,"[20, 40[",Non-Government,182828,Graduate,Never-married,Nontechnical,Not-in-family,*,Female,0,0,45,North America,<=50K
3341,6618,"[20, 40[",Non-Government,336951,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,99,North America,<=50K
3342,6622,"[40, 60[",Non-Government,163352,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,36,North America,<=50K
3343,6626,"[20, 40[",Non-Government,163003,High School,Never-married,Other,Unmarried,*,Female,0,0,15,North America,<=50K
3344,6627,"[20, 40[",Non-Government,183061,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,48,North America,<=50K
3345,6628,"[40, 60[",Non-Government,123584,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,75,North America,<=50K
3346,6629,"[20, 40[",Non-Government,120910,High School,Never-married,Other,Unmarried,*,Female,0,0,35,North America,<=50K
3347,6633,"[20, 40[",Non-Government,209768,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3348,6634,"[20, 40[",Non-Government,258120,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,55,North America,<=50K
3349,6636,"[40, 60[",Non-Government,152652,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,65,North America,<=50K
3350,6639,"[40, 60[",Non-Government,221172,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,1977,40,North America,>50K
3351,6640,"[0, 20[",Unknown,128538,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,6,North America,<=50K
3352,6641,"[0, 20[",Non-Government,131615,High School,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
3353,6643,"[40, 60[",Non-Government,178417,Undergraduate,Divorced,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
3354,6645,"[40, 60[",Non-Government,271665,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,<=50K
3355,6649,"[20, 40[",Non-Government,506858,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,32,North America,>50K
3356,6651,"[20, 40[",Non-Government,173495,High School,Divorced,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
3357,6652,"[20, 40[",Non-Government,177413,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3358,6653,"[20, 40[",Non-Government,31670,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,65,North America,<=50K
3359,6655,"[20, 40[",Non-Government,265535,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,>50K
3360,6656,"[20, 40[",Non-Government,118941,Undergraduate,Divorced,Other,Own-child,*,Female,0,0,20,North America,<=50K
3361,6657,"[0, 20[",Non-Government,214617,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,30,North America,<=50K
3362,6659,"[40, 60[",Non-Government,276087,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,5013,0,50,North America,<=50K
3363,6660,"[40, 60[",Non-Government,124692,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
3364,6662,"[20, 40[",Non-Government,434102,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
3365,6663,"[0, 20[",Unknown,387641,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
3366,6665,"[20, 40[",Government,177907,High School,Married-civ-spouse,Other,Husband,*,Male,0,1887,40,North America,>50K
3367,6667,"[20, 40[",Non-Government,263130,Graduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,<=50K
3368,6669,"[20, 40[",Non-Government,37546,Undergraduate,Married-civ-spouse,Nontechnical,Wife,*,Female,0,1902,35,North America,>50K
3369,6670,"[0, 20[",Non-Government,27433,High School,Never-married,Nontechnical,Not-in-family,*,Male,0,0,40,North America,<=50K
3370,6674,"[20, 40[",Non-Government,111128,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
3371,6675,"[40, 60[",Non-Government,193882,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,>50K
3372,6678,"[20, 40[",Non-Government,113364,High School,Never-married,Nontechnical,Not-in-family,*,Male,0,0,45,North America,<=50K
3373,6679,"[60, 80[",Unknown,198559,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,16,North America,<=50K
3374,6680,"[40, 60[",Non-Government,136913,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
3375,6681,"[20, 40[",Non-Government,115488,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
3376,6683,"[20, 40[",Non-Government,279667,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
3377,6685,"[0, 20[",Non-Government,283945,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,25,North America,<=50K
3378,6687,"[20, 40[",Non-Government,391349,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
3379,6688,"[20, 40[",Government,166704,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,14,North America,<=50K
3380,6689,"[20, 40[",Non-Government,151835,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,60,North America,>50K
3381,6692,"[0, 20[",Non-Government,120251,High School,Never-married,Other,Own-child,*,Female,0,0,14,North America,<=50K
3382,6693,"[40, 60[",Non-Government,273230,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,90,North America,<=50K
3383,6695,"[20, 40[",Non-Government,267891,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,38,North America,<=50K
3384,6696,"[20, 40[",Non-Government,234880,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,25,North America,<=50K
3385,6697,"[40, 60[",Non-Government,48358,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3386,6698,"[20, 40[",Non-Government,96452,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
3387,6699,"[40, 60[",Non-Government,204751,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,65,North America,<=50K
3388,6703,"[20, 40[",Government,33975,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3389,6709,"[40, 60[",Non-Government,129684,High School,Divorced,Nontechnical,Not-in-family,*,Female,5455,0,50,North America,<=50K
3390,6710,"[20, 40[",Government,120041,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,<=50K
3391,6711,"[20, 40[",Non-Government,361138,High School,Never-married,Nontechnical,Other-relative,*,Male,0,0,50,North America,<=50K
3392,6712,"[20, 40[",Non-Government,76893,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
3393,6713,"[40, 60[",Non-Government,205424,Undergraduate,Divorced,Nontechnical,Unmarried,*,Male,0,0,40,North America,>50K
3394,6714,"[60, 80[",Non-Government,176839,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,15024,0,50,North America,>50K
3395,6718,"[0, 20[",Non-Government,152004,High School,Never-married,Other,Own-child,*,Male,0,0,20,North America,<=50K
3396,6722,"[20, 40[",Non-Government,180220,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
3397,6723,"[20, 40[",Non-Government,291052,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,2051,40,North America,<=50K
3398,6726,"[20, 40[",Non-Government,32291,Undergraduate,Never-married,Technical,Not-in-family,*,Female,2174,0,40,North America,<=50K
3399,6728,"[20, 40[",Non-Government,127384,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,55,North America,>50K
3400,6729,"[20, 40[",Non-Government,363296,High School,Never-married,Nontechnical,Unmarried,*,Male,0,0,72,North America,<=50K
3401,6731,"[20, 40[",Non-Government,30070,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
3402,6732,"[20, 40[",Non-Government,595000,High School,Never-married,Nontechnical,Other-relative,*,Female,0,0,35,North America,<=50K
3403,6733,"[20, 40[",Unknown,152328,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,20,North America,<=50K
3404,6735,"[40, 60[",Government,111483,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3405,6736,"[20, 40[",Non-Government,199555,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,25,North America,<=50K
3406,6738,"[20, 40[",Non-Government,218490,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,35,North America,<=50K
3407,6740,"[60, 80[",Non-Government,213321,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1672,40,North America,<=50K
3408,6741,"[20, 40[",Non-Government,159187,High School,Divorced,Other,Own-child,*,Male,0,0,40,North America,<=50K
3409,6744,"[20, 40[",Non-Government,24961,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,80,North America,<=50K
3410,6745,"[20, 40[",Non-Government,182117,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,15,North America,<=50K
3411,6747,"[20, 40[",Non-Government,176690,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,24,North America,<=50K
3412,6752,"[40, 60[",Non-Government,266530,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,45,North America,<=50K
3413,6754,"[60, 80[",Non-Government,133144,High School,Married-civ-spouse,Other,Husband,*,Male,2580,0,20,North America,<=50K
3414,6755,"[20, 40[",Non-Government,217961,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
3415,6756,"[20, 40[",Non-Government,221661,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,40,North America,<=50K
3416,6757,"[40, 60[",Government,60735,Undergraduate,Divorced,Technical,Own-child,*,Female,0,0,60,North America,<=50K
3417,6758,"[40, 60[",Non-Government,121124,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
3418,6759,"[20, 40[",Non-Government,48588,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
3419,6761,"[40, 60[",Non-Government,240138,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
3420,6763,"[40, 60[",Non-Government,104196,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,>50K
3421,6764,"[20, 40[",Non-Government,230035,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,46,North America,>50K
3422,6767,"[40, 60[",Non-Government,176079,High School,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
3423,6768,"[20, 40[",Non-Government,180052,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,10,North America,<=50K
3424,6770,"[20, 40[",Non-Government,378723,Undergraduate,Divorced,Other,Own-child,*,Female,0,0,55,North America,<=50K
3425,6771,"[20, 40[",Non-Government,233624,High School,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
3426,6772,"[20, 40[",Non-Government,192591,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,45,North America,<=50K
3427,6774,"[20, 40[",Non-Government,247564,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,35,North America,<=50K
3428,6775,"[20, 40[",Non-Government,238912,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
3429,6776,"[20, 40[",Non-Government,190227,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
3430,6778,"[40, 60[",Non-Government,180807,Undergraduate,Divorced,Nontechnical,Unmarried,*,Female,0,0,40,North America,<=50K
3431,6779,"[20, 40[",Non-Government,250217,High School,Divorced,Technical,Not-in-family,*,Female,0,0,70,North America,<=50K
3432,6780,"[0, 20[",Non-Government,217418,Undergraduate,Never-married,Other,Other-relative,*,Female,0,0,38,North America,<=50K
3433,6783,"[0, 20[",Non-Government,577521,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,13,North America,<=50K
3434,6784,"[20, 40[",Non-Government,221533,High School,Never-married,Other,Not-in-family,*,Male,0,0,20,North America,<=50K
3435,6787,"[20, 40[",Non-Government,155781,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
3436,6789,"[20, 40[",Non-Government,113062,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,7,North America,<=50K
3437,6791,"[0, 20[",Non-Government,110723,High School,Never-married,Nontechnical,Own-child,*,Female,0,0,25,North America,<=50K
3438,6793,"[20, 40[",Non-Government,179423,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,5,North America,<=50K
3439,6798,"[60, 80[",Unknown,207321,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,20,North America,<=50K
3440,6801,"[20, 40[",Non-Government,178469,High School,Never-married,Nontechnical,Not-in-family,*,Female,0,0,40,North America,<=50K
3441,6804,"[40, 60[",Non-Government,325732,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1902,52,North America,>50K
3442,6805,"[20, 40[",Non-Government,28572,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,4064,0,35,North America,<=50K
3443,6806,"[0, 20[",Non-Government,118376,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,15,North America,<=50K
3444,6807,"[20, 40[",Non-Government,51799,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,40,North America,<=50K
3445,6808,"[20, 40[",Government,115488,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
3446,6809,"[40, 60[",Non-Government,190621,Undergraduate,Divorced,Nontechnical,Other-relative,*,Female,0,0,55,North America,<=50K
3447,6810,"[40, 60[",Non-Government,193568,High School,Widowed,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
3448,6812,"[40, 60[",Non-Government,264663,Undergraduate,Never-married,Technical,Own-child,*,Female,0,0,60,North America,<=50K
3449,6817,"[40, 60[",Non-Government,206399,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
3450,6818,"[40, 60[",Non-Government,124563,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
3451,6820,"[0, 20[",Non-Government,130795,High School,Never-married,Other,Own-child,*,Male,0,0,20,North America,<=50K
3452,6823,"[20, 40[",Non-Government,125933,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,>50K
3453,6824,"[20, 40[",Non-Government,107236,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
3454,6825,"[20, 40[",Non-Government,32732,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
3455,6827,"[20, 40[",Non-Government,112668,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,20,North America,<=50K
3456,6828,"[20, 40[",Non-Government,376483,Undergraduate,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
3457,6830,"[40, 60[",Non-Government,36177,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
3458,6831,"[40, 60[",Non-Government,125489,Graduate,Divorced,Technical,Unmarried,*,Female,0,0,50,North America,<=50K
3459,6833,"[20, 40[",Non-Government,209205,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,>50K
3460,6834,"[60, 80[",Unknown,112821,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,35,North America,>50K
3461,6836,"[20, 40[",Non-Government,70261,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,30,North America,<=50K
3462,6839,"[20, 40[",Non-Government,254746,Undergraduate,Married-civ-spouse,Technical,Wife,*,Female,0,0,40,North America,<=50K
3463,6841,"[20, 40[",Non-Government,140854,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
3464,6842,"[40, 60[",Non-Government,51506,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
3465,6848,"[60, 80[",Non-Government,161563,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,48,North America,<=50K
3466,6850,"[40, 60[",Non-Government,43945,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3467,6851,"[20, 40[",Non-Government,178487,High School,Divorced,Other,Own-child,*,Male,0,0,60,North America,<=50K
3468,6852,"[20, 40[",Non-Government,604506,High School,Married-civ-spouse,Other,Own-child,*,Male,0,0,72,North America,<=50K
3469,6854,"[40, 60[",Non-Government,199191,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,50,North America,<=50K
3470,6855,"[20, 40[",Non-Government,189775,High School,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
3471,6856,"[0, 20[",Non-Government,171080,High School,Never-married,Other,Own-child,*,Male,0,0,12,North America,<=50K
3472,6859,"[40, 60[",Non-Government,126094,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,38,North America,<=50K
3473,6860,"[0, 20[",Unknown,202516,High School,Never-married,Other,Own-child,*,Female,0,0,35,North America,<=50K
3474,6863,"[20, 40[",Non-Government,292803,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,24,North America,<=50K
3475,6866,"[0, 20[",Non-Government,235849,High School,Never-married,Other,Own-child,*,Male,0,0,35,North America,<=50K
3476,6869,"[40, 60[",Non-Government,360096,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,15024,0,60,North America,>50K
3477,6870,"[20, 40[",Non-Government,170154,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,>50K
3478,6874,"[0, 20[",Non-Government,365613,High School,Never-married,Other,Own-child,*,Male,0,0,10,North America,<=50K
3479,6876,"[40, 60[",Government,180096,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
3480,6882,"[20, 40[",Non-Government,193106,High School,Separated,Other,Unmarried,*,Female,0,0,32,North America,<=50K
